price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,yr_sold,mn_sold,day_sold,id,orig.id
469000,2,1,1120,4284,1,0,0,3,6,730,390,1921,0,98105,47.6688,-122.324,2050,4160,2014,08,18,5281,3702
675000,5,2.5,2820,67518,2,0,0,3,8,2820,0,1979,0,98029,47.5794,-122.025,2820,48351,2014,05,02,9588,6693
469950,5,2.5,2310,8303,1,0,0,3,7,1300,1010,1975,0,98034,47.7212,-122.211,1930,8303,2014,10,10,7323,5135
510000,3,1.75,1610,11950,1,0,2,3,7,1210,400,1984,0,98052,47.6705,-122.138,1610,9363,2014,09,10,7374,5176
699950,4,3.25,3674,12793,2,0,1,3,9,3674,0,1987,0,98166,47.4357,-122.343,3220,13100,2015,05,08,10751,7486
299000,4,2.5,1950,3000,2,0,0,3,7,1950,0,2002,0,98178,47.4977,-122.226,1170,6000,2014,09,26,1770,1252
365000,3,2.5,1780,1754,3,0,0,3,8,1780,0,2007,0,98126,47.548,-122.373,1780,1607,2014,09,26,4035,2826
341000,3,1,940,4200,1,0,0,3,7,940,0,1955,0,98103,47.6878,-122.35,1380,4080,2015,01,16,16272,11380
310000,3,2.5,2540,4775,2,0,0,3,7,2540,0,2006,0,98042,47.3341,-122.052,2270,5000,2014,06,23,20108,14077
299500,3,1.75,1880,11700,1,0,0,4,7,1880,0,1968,0,98092,47.3213,-122.187,2230,35200,2014,11,04,19090,13359
225000,3,2,2030,24829,1,0,0,4,7,1220,810,1979,0,98001,47.2718,-122.291,1980,15204,2014,05,28,3397,2391
549950,4,2.5,3780,6800,2,0,0,3,8,3780,0,2004,0,98038,47.3526,-122.012,3640,7326,2015,04,09,3823,2678
355000,4,2.75,3000,5470,2,0,0,3,8,3000,0,2005,0,98038,47.3613,-122.038,2420,4891,2014,07,08,20090,14064
266000,3,2.5,1805,3402,2,0,0,3,7,1805,0,2009,0,98002,47.3521,-122.212,2095,3402,2014,12,09,577,413
661000,4,1.75,1670,13125,1,0,0,5,8,1670,0,1973,0,98052,47.6315,-122.101,2360,12500,2015,02,13,12066,8395
525000,4,2.75,2530,17856,2,0,0,3,8,2530,0,1998,0,98019,47.7356,-121.959,2530,14640,2014,10,02,12470,8671
490000,4,4.25,4480,5715,2,0,0,3,7,3680,800,2003,0,98030,47.373,-122.179,2190,6070,2014,10,02,9544,6660
230000,5,2,1910,7200,1,0,0,4,6,1110,800,1951,0,98178,47.4975,-122.261,1150,5948,2014,06,11,11199,7785
400000,3,1,1060,12690,1,0,0,3,7,1060,0,1969,0,98033,47.6736,-122.167,1920,10200,2014,09,15,19172,13418
535000,2,1,1030,4841,1,0,0,3,7,920,110,1939,0,98103,47.686,-122.341,1530,4944,2014,05,21,13988,9738
589500,4,1.5,1440,3200,1,0,1,4,7,960,480,1960,0,98136,47.5269,-122.383,1650,6400,2015,05,09,13255,9229
684680,4,2.25,2370,9360,2,0,0,4,8,2370,0,1979,0,98052,47.6518,-122.123,2370,9720,2014,06,08,15254,10661
855000,4,2.75,2600,5390,1,0,0,4,8,1300,1300,1960,0,98199,47.6382,-122.397,2550,5600,2014,05,05,11486,7987
739000,6,4.5,4000,7500,2,0,0,3,7,4000,0,1978,0,98122,47.6146,-122.306,1380,6298,2014,09,24,11979,8331
269000,3,2,1210,7136,1,0,0,3,7,1210,0,2003,0,98031,47.3996,-122.203,1210,5765,2014,08,05,1778,1259
1180000,4,2.5,3200,7500,1.5,0,1,5,8,1860,1340,1948,0,98115,47.6826,-122.274,2500,6500,2014,06,12,7392,5189
660000,6,1.75,1840,2774,1,0,0,3,7,1060,780,1900,0,98122,47.6041,-122.31,1680,4292,2014,06,16,11140,7740
540000,5,3,2570,5590,1,0,0,3,8,1580,990,2009,0,98034,47.7271,-122.228,2020,10500,2014,10,13,13824,9628
450000,5,3.5,3931,9497,2,0,0,3,10,2650,1281,2014,0,98023,47.3008,-122.386,3510,9497,2014,09,04,19782,13848
1160000,3,1.75,1640,10464,1,0,2,4,8,1640,0,1968,0,98004,47.5873,-122.205,2630,18872,2014,10,01,6983,4901
690000,3,2.25,2430,8327,1,0,0,4,9,1430,1000,1978,0,98006,47.5534,-122.16,2550,10427,2014,08,27,5834,4103
850000,4,3,3070,7150,2,0,0,3,9,3070,0,2007,0,98052,47.7079,-122.107,3200,6984,2015,04,03,20896,14621
215000,4,1.75,1630,8000,1,0,0,3,7,1630,0,1959,0,98031,47.3948,-122.201,1630,7700,2014,08,29,6974,4895
810000,4,3.5,3470,7396,2,0,3,3,8,2520,950,1979,0,98125,47.7146,-122.279,2360,10541,2014,12,03,18569,13006
255000,3,1,1580,8206,1,0,0,3,7,1100,480,1962,0,98198,47.3676,-122.312,1600,8196,2014,12,24,11214,7799
1370000,2,3.25,2700,3444,3,1,3,3,9,2700,0,1990,0,98075,47.5684,-122.06,2710,3444,2014,07,14,2340,1654
240500,3,1.75,1460,10584,1,0,0,3,7,990,470,1997,0,98168,47.492,-122.317,1220,12012,2014,06,04,596,427
600000,4,2.75,2950,5803,2,0,0,3,9,2950,0,2007,0,98028,47.7368,-122.231,2940,5803,2015,02,10,13012,9055
445000,3,2.5,1260,1102,3,0,0,3,8,1260,0,2007,0,98107,47.675,-122.387,1320,2500,2014,10,24,20001,13999
792000,3,2.5,2250,19270,2,0,0,3,8,2250,0,1999,0,98074,47.6569,-122.088,2940,19541,2015,04,25,16287,11391
